ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.775974452495575 0.8499759435653687 0.9823431968688965 0.9175490736961365 0.06148552894592285 0.06871628761291504 0.8863468766212463 0.9287703037261963 0.8172319531440735 0.9873161315917969 0.9223901033401489 0.9687801599502563 0.9723489284515381 0.009310007095336914 0.002410411834716797 0.0013894920788444555 0.048879621449590946 0.00030646050264951586 0.9477889637152354 0.8581685423851013
1        0.6983151435852051 0.735381007194519 0.9479108452796936 0.8893858194351196 0.045007526874542236 0.05555811524391174 0.8009823560714722 0.9228489398956299 0.7147634029388428 0.9672660827636719 0.8544225692749023 0.9838431477546692 0.9324401617050171 0.02276211977005005 0.003694295883178711 0.004925147965582447 0.051193036794823996 0.0006172735787803599 0.9711599946022034 0.8919358253479004
2        0.7953121066093445 0.8381071090698242 0.9700499773025513 0.9265066981315613 0.03695023059844971 0.018419474363327026 0.8420783877372742 0.8772187232971191 0.6662517189979553 0.9754739999771118 0.8823854923248291 0.9923222661018372 0.9495020508766174 0.0033357739448547363 0.004436850547790527 0.003823268871795252 0.08239968868042757 0.0005752571732245765 0.9731201827526093 0.9299091100692749
3        0.8265869617462158 0.837744951248169 0.9636790752410889 0.9257451891899109 0.015497207641601562 0.014872968196868896 0.891196608543396 0.9606208205223083 0.8547384738922119 0.9614163041114807 0.8122262954711914 0.9806052446365356 0.9578166007995605 0.08984708786010742 0.008674442768096924 0.0010599543921801754 0.09355079067657442 3.3332358854161595e-05 0.9730694442987442 0.8989887833595276
4        0.7324114441871643 0.7939435243606567 0.9380919933319092 0.907136082649231 0.03971123695373535 0.04348725080490112 0.8099372982978821 0.8769776821136475 0.6728218197822571 0.930686354637146 0.8235347270965576 0.9314444661140442 0.9395872354507446 0.00847160816192627 0.00468975305557251 0.004810275513461867 0.09040851061676267 0.00030646050264951586 0.9306489129861196 0.8073384165763855
5        0.7496525049209595 0.7604687809944153 0.9066181182861328 0.9164733290672302 0.013179659843444824 0.04315185546875 0.8343147039413452 0.8870503306388855 0.7341192364692688 0.8989062905311584 0.7341192364692688 0.9433695673942566 0.9169862866401672 0.5601562857627869 0.2823123335838318 0.001692750897159584 0.0773178503384342 0.00026116514066584437 0.9598258256912231 0.830032229423523
6        0.837793231010437 0.8254066705703735 0.9127217531204224 0.9357724189758301 0.00809413194656372 0.027433693408966064 0.828976035118103 0.877349317073822 0.7282012701034546 0.896943211555481 0.7282012701034546 0.9717990756034851 0.9461856484413147 0.07136446237564087 0.008934199810028076 0.003987988332582426 0.18736207574148658 0.00012600752987235026 0.9695344924926758 0.909186840057373
7        0.7757836580276489 0.7812331318855286 0.9350718259811401 0.9374945163726807 0.015072166919708252 0.07322371006011963 0.8638639450073242 0.9476261138916016 0.7432811260223389 0.9500595331192017 0.8795268535614014 0.9537978172302246 0.9591361880302429 0.0027242302894592285 0.015762031078338623 0.0019207990009319493 0.13026025315379683 9.692857989070448e-05 0.9803905725479126 0.9358701109886169
8        0.7167475819587708 0.7051358222961426 0.9103053212165833 0.9264435172080994 0.021430015563964844 0.08300057053565979 0.7371914982795715 0.9016197919845581 0.6749557256698608 0.9283628463745117 0.6996147036552429 0.9197199940681458 0.897394061088562 0.009525835514068604 0.10415512323379517 0.0038799352340926248 0.1383694625293822 0.0004425219219608863 0.883514723607472 0.4735257923603058
9        0.7083647847175598 0.7382419109344482 0.9053665399551392 0.892513632774353 0.038696110248565674 0.024930238723754883 0.7716946601867676 0.8614050149917603 0.6542001962661743 0.8967406153678894 0.7328732013702393 0.8812137842178345 0.9159733653068542 0.7311366498470306 0.31960952281951904 0.0012483754495373844 0.045474639112190476 0.00026116514066584437 0.9655386904875437 0.830032229423523
10       0.7616040706634521 0.7855924367904663 0.9419938325881958 0.9299644827842712 0.0             0.0             0.8002253174781799 0.7464573383331299 0.48458969593048096 0.9324266910552979 0.7770000696182251 0.9858059287071228 0.915961742401123 0.005448400974273682 0.026124536991119385 0.00946487161454625 0.25453264320909924 0.0004311952614092655 0.9496923685073853 0.5305305123329163
11       0.7726357579231262 0.8244192600250244 0.9667471051216125 0.9154528379440308 0.026884615421295166 0.045978665351867676 0.8692145943641663 0.9260265827178955 0.8021378517150879 0.9846384525299072 0.8858664035797119 0.9857714772224426 0.9794691801071167 0.0013895034790039062 0.0012358427047729492 0.001187458696946193 0.06426260157182836 0.00022628659806446231 0.9457172618971931 0.8023244142532349
12       0.7822730541229248 0.7659810781478882 0.9385561943054199 0.9299468994140625 0.017090320587158203 0.03517293930053711 0.8453006148338318 0.9156543612480164 0.7408182621002197 0.9505237340927124 0.7659406661987305 0.9778054356575012 0.9556300640106201 0.002517998218536377 0.002603888511657715 0.00513119434575984 0.17182567825797504 0.0003232120717159106 0.9452485707071092 0.6169973015785217
13       0.7820272445678711 0.8435598015785217 0.9508275985717773 0.879347252704362 0.05423659086227417 0.04912227392196655 0.854225218296051 0.9048585295677185 0.7063584327697754 0.9360126256942749 0.7859749794006348 0.9973007440567017 0.9674846529960632 0.019998371601104736 0.06815993785858154 0.002837493462376128 0.08313008935819631 0.00010070138336837761 0.9725544452667236 0.9438592791557312
14       0.8396262526512146 0.8840465545654297 0.9519630670547485 0.9224368333816528 0.0             0.0             0.8336789011955261 0.9441273808479309 0.7745473384857178 0.9354252219200134 0.776198148727417 0.9404172897338867 0.9759855270385742 0.000706791877746582 0.0007767677307128906 0.004649808062567471 0.14020414261106537 0.0002887971569114791 0.9778452184465196 0.8249722123146057
15       0.8196420669555664 0.8449075222015381 0.9424314498901367 0.9246625900268555 0.04107236862182617 0.041037410497665405 0.8923065066337585 0.968362033367157 0.8341993093490601 0.958697497844696 0.7528774738311768 0.9728111624717712 0.9309463500976562 0.001307666301727295 0.0010611414909362793 0.0025779376379213496 0.07198700276783686 0.00020458054486436597 0.9762058556079865 0.9208006262779236
16       0.8030659556388855 0.8306061029434204 0.9365874528884888 0.9249818921089172 0.02413201332092285 0.04881739616394043 0.8794519305229187 0.950814425945282 0.83819979429245 0.948934018611908 0.8276534080505371 0.9541217088699341 0.9417245984077454 0.0202786922454834 0.0038095712661743164 0.002657308801544544 0.08659981285572496 0.00027957272133617613 0.8674758017063141 0.41343775391578674
17       0.7506556510925293 0.8033273220062256 0.9697471261024475 0.9137356877326965 0.019884705543518066 0.04573509097099304 0.8138779401779175 0.8869537115097046 0.670344889163971 0.9378955960273743 0.855654239654541 0.9043845534324646 0.9577275514602661 0.014804601669311523 0.007909297943115234 0.002733134025068478 0.08711331304985004 0.00014453986806003345 0.9469724212374006 0.890180766582489
18       0.7588017582893372 0.7792503833770752 0.9613407850265503 0.9109264612197876 0.04974973201751709 0.0344851016998291 0.7974391579627991 0.914814293384552 0.7205990552902222 0.960114061832428 0.8155960440635681 0.9538530707359314 0.9381988644599915 0.03868156671524048 0.005342960357666016 0.0009748222339500413 0.027744120353058326 7.576782423904664e-05 0.9068126210144588 0.4522380530834198
19       0.7808557748794556 0.8048243522644043 0.952567458152771 0.9163044095039368 0.04323160648345947 0.08412215113639832 0.8378555178642273 0.9335525631904602 0.7203384637832642 0.933719277381897 0.8370828032493591 0.9901728630065918 0.9544560313224792 0.0022758841514587402 0.0014840960502624512 0.0014785084568946971 0.023069036248356524 0.0005108508115379202 0.8793621063232422 0.6983095407485962
20       0.8345515131950378 0.869412899017334 0.9595557451248169 0.9315579533576965 0.013720571994781494 0.014076083898544312 0.8814635276794434 0.9046727418899536 0.7640047073364258 0.8936123251914978 0.7640047073364258 0.9403789043426514 0.9798148274421692 0.08770400285720825 0.000634610652923584 0.004008900253524157 0.2170326539907661 7.720895623164344e-05 0.9425967514514924 0.6556543111801147
21       0.8658562302589417 0.9071043729782104 0.9716766476631165 0.9474737048149109 0.016140282154083252 0.05557602643966675 0.8711830973625183 0.9704268574714661 0.7291539907455444 0.9727452397346497 0.9144343137741089 0.9503821730613708 0.9808695316314697 0.00112837553024292 0.0018132328987121582 0.001219530411612774 0.0990873955843415 0.00011777687687335755 0.9689195528626442 0.9127465486526489
22       0.7365873456001282 0.7368671894073486 0.9084456562995911 0.9086017608642578 0.020570755004882812 0.07515168190002441 0.8655508756637573 0.9614343643188477 0.8204232454299927 0.9720298647880554 0.8204232454299927 0.9069080352783203 0.9533474445343018 0.04218399524688721 0.018493056297302246 0.0032108503006450413 0.09976167194185263 0.00011307712038845273 0.9813047528266907 0.9457314610481262
23       0.7994921803474426 0.8185909986495972 0.9592138528823853 0.9370370507240295 0.05046874284744263 0.06852203607559204 0.8536489605903625 0.9568970799446106 0.7417518496513367 0.957564115524292 0.8754467964172363 0.9349942207336426 0.9409999847412109 0.24435031414031982 0.01983809471130371 0.004363957633837589 0.058415795610190155 0.0003412066634842587 0.8949394474426905 0.45984503626823425
24       0.8218242526054382 0.8365217447280884 0.9488275647163391 0.9244575500488281 0.02457892894744873 0.015247344970703125 0.902534008026123 0.9532974362373352 0.8014509677886963 0.9852840304374695 0.89760822057724 0.9813621640205383 0.9877467155456543 0.003889620304107666 0.010837912559509277 0.0013269726455151336 0.13763346047141412 3.8363334169351734e-05 0.847579549998045 0.4339785873889923
25       0.8006597757339478 0.7837628126144409 0.9317638278007507 0.9259794354438782 0.01651853322982788 0.02993619441986084 0.8903639912605286 0.9552631974220276 0.7922310829162598 0.9809173941612244 0.8984715938568115 0.9557501673698425 0.9846318960189819 0.005991101264953613 0.009981870651245117 0.0008529910665091075 0.07121495702621186 4.730611981965126e-05 0.9525544473103115 0.8400001525878906
26       0.8041388392448425 0.8342357873916626 0.9603514671325684 0.9113615155220032 0.05142104625701904 0.05391538143157959 0.8484441041946411 0.9172346591949463 0.8140112161636353 0.9259610176086426 0.7471668720245361 0.9796344637870789 0.9632717370986938 0.004910767078399658 0.0010699629783630371 0.001975935962321802 0.04128200546278324 0.0006056349820283503 0.9339206880993314 0.6527155041694641
